candidate_group_id,route_id,service_nos,eta_minutes,ride_time_minutes,walk_time_minutes,walk_distance_meters,transfer_count,load_code,load_score,history_flow_score,congestion_score,data_freshness_seconds,monitored_score,completeness_score,avg_service_frequency_minutes,feature_sources,degraded_fields,is_synthetic
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|14|1,14,7.48,67.0,0.0,0.0,1,SDA,70.0,45.0,69.5,60.0,100.0,76.0,15.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|14|2,14,20.9,67.0,3.0,240.0,0,SEA,100.0,45.0,69.5,60.0,100.0,76.0,15.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|14|3,14,30.22,28.7,3.0,240.0,0,SEA,100.0,45.0,69.5,60.0,75.0,70.0,15.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,ride_time_minutes|walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|16|1,16,6.18,53.7,6.0,480.0,2,SEA,100.0,45.0,69.5,60.0,100.0,76.0,13.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|16|2,16,15.63,53.7,0.0,0.0,1,SEA,100.0,45.0,69.5,60.0,100.0,76.0,13.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|16|3,16,24.17,53.7,3.0,240.0,0,SEA,100.0,45.0,69.5,60.0,75.0,76.0,13.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|175|1,175,11.65,26.0,6.0,480.0,1,SEA,100.0,45.0,71.23,60.0,100.0,76.0,16.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|175|2,175,25.82,26.0,6.0,480.0,2,SEA,100.0,45.0,71.23,60.0,100.0,76.0,16.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|175|3,175,42.58,26.0,3.0,240.0,1,SEA,100.0,45.0,71.23,60.0,100.0,76.0,16.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|502|1,502,6.15,110.3,0.0,0.0,0,SEA,100.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|502|2,502,19.22,110.3,9.0,720.0,0,SDA,70.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|502|3,502,35.55,110.3,3.0,240.0,2,SDA,70.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|65|1,65,2.68,60.0,3.0,240.0,1,SEA,100.0,45.0,54.58,60.0,100.0,76.0,11.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|65|2,65,12.62,60.0,3.0,240.0,0,SEA,100.0,45.0,54.58,60.0,100.0,76.0,11.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|65|3,65,13.62,60.0,6.0,480.0,1,SEA,100.0,45.0,54.58,60.0,100.0,76.0,11.625,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|7|1,7,0.53,44.3,9.0,720.0,0,SEA,100.0,45.0,61.08,60.0,100.0,76.0,10.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|7|2,7,6.07,44.3,6.0,480.0,2,SEA,100.0,45.0,61.08,60.0,100.0,76.0,10.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:47|9048,2026-07-12T14:53:47|9048|7|3,7,19.35,44.3,6.0,480.0,0,SEA,100.0,45.0,61.08,60.0,100.0,76.0,10.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|157|1,157,0.4,12.7,9.0,720.0,1,SEA,100.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|157|2,157,1.65,12.7,9.0,720.0,2,SDA,70.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|157|3,157,4.57,12.7,0.0,0.0,2,SEA,100.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|185|1,185,4.3,21.7,3.0,240.0,0,SEA,100.0,45.0,58.6,60.0,100.0,70.0,13.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:default|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|congestion_score|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|185|2,185,21.88,21.7,3.0,240.0,1,SEA,100.0,45.0,58.6,60.0,100.0,70.0,13.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:default|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|congestion_score|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|185|3,185,40.55,21.7,0.0,0.0,1,SEA,100.0,45.0,58.6,60.0,75.0,70.0,13.375,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:default|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|congestion_score|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|187|1,187,6.18,13.3,0.0,0.0,2,SEA,100.0,45.0,64.77,60.0,100.0,76.0,9.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|187|2,187,16.97,13.3,9.0,720.0,1,SEA,100.0,45.0,64.77,60.0,100.0,76.0,9.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|187|3,187,25.45,13.3,0.0,0.0,1,SEA,100.0,45.0,64.77,60.0,100.0,76.0,9.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|198|1,198,5.1,11.7,0.0,0.0,0,SEA,100.0,45.0,69.52,60.0,100.0,76.0,9.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|198|2,198,14.13,11.7,6.0,480.0,0,SEA,100.0,45.0,69.52,60.0,100.0,76.0,9.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|198|3,198,26.82,11.7,6.0,480.0,0,SEA,100.0,45.0,69.52,60.0,100.0,76.0,9.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|334|1,334,1.9,18.7,9.0,720.0,0,SEA,100.0,45.0,64.77,60.0,100.0,76.0,8.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|334|2,334,11.12,18.7,0.0,0.0,1,SEA,100.0,45.0,64.77,60.0,100.0,76.0,8.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|334|3,334,19.6,18.7,9.0,720.0,0,SEA,100.0,45.0,64.77,60.0,75.0,76.0,8.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|502|1,502,4.98,23.3,9.0,720.0,0,SDA,70.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|502|2,502,17.7,23.3,3.0,240.0,1,SDA,70.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|502|3,502,30.6,23.3,6.0,480.0,1,SDA,70.0,45.0,62.22,60.0,100.0,76.0,17.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|98M|1,98M,13.07,48.0,9.0,720.0,0,SEA,100.0,45.0,64.77,60.0,100.0,76.0,16.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|98M|2,98M,31.97,48.0,3.0,240.0,2,SEA,100.0,45.0,64.77,60.0,75.0,76.0,16.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|98|1,98,11.13,74.0,0.0,0.0,0,SEA,100.0,45.0,59.29,60.0,100.0,76.0,10.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|98|2,98,23.07,74.0,9.0,720.0,0,SEA,100.0,45.0,59.29,60.0,75.0,76.0,10.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|98|3,98,41.45,74.0,6.0,480.0,1,SEA,100.0,45.0,59.29,60.0,75.0,76.0,10.5,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|99|1,99,7.05,33.7,3.0,240.0,0,SEA,100.0,45.0,63.43,60.0,100.0,76.0,8.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|99|2,99,11.92,33.7,6.0,480.0,2,SEA,100.0,45.0,63.43,60.0,100.0,76.0,8.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:48|28511,2026-07-12T14:53:48|28511|99|3,99,19.98,33.7,3.0,240.0,2,SEA,100.0,45.0,63.43,60.0,100.0,76.0,8.25,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:49|42151,2026-07-12T14:53:49|42151|157|1,157,3.4,38.7,0.0,0.0,1,SDA,70.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:49|42151,2026-07-12T14:53:49|42151|157|2,157,11.6,38.7,6.0,480.0,2,SEA,100.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:49|42151,2026-07-12T14:53:49|42151|157|3,157,19.8,38.7,0.0,0.0,0,SEA,100.0,45.0,94.72,60.0,100.0,76.0,10.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:49|42151,2026-07-12T14:53:49|42151|173|1,173,4.83,17.3,3.0,240.0,0,SEA,100.0,45.0,55.0,60.0,100.0,76.0,13.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
2026-07-12T14:53:49|42151,2026-07-12T14:53:49|42151|173|2,173,15.13,17.3,6.0,480.0,0,SEA,100.0,45.0,55.0,60.0,100.0,76.0,13.875,eta_minutes:lta_realtime|ride_time_minutes:rule_estimate|walk_time_minutes:rule_estimate|walk_distance_meters:rule_estimate|transfer_count:rule_estimate|load_score:lta_realtime|history_flow_score:historical|congestion_score:historical|data_freshness_seconds:default|monitored_score:lta_realtime|completeness_score:rule_estimate|avg_service_frequency_minutes:database,walk_time_minutes|walk_distance_meters|transfer_count|data_freshness_seconds,True
