candidate_group_id,preference,route_id,label,time_score,comfort_score,walk_score,transfer_score,reliability_score,recommend_score,is_synthetic
2026-07-12T14:53:51|7211,balanced,2026-07-12T14:53:51|7211|67|1,0,60.7,46.7,85.56,77.02,38.4,60.03,True
2026-07-12T14:53:51|7211,balanced,2026-07-12T14:53:51|7211|857|1,0,59.79,61.57,84.07,17.42,30.42,53.11,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|141|1,1,79.22,64.44,85.66,77.02,37.31,66.42,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|130|1,0,72.34,45.99,77.19,76.57,38.11,54.42,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|139|1,0,74.88,59.15,77.05,76.57,35.86,61.84,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|139|2,0,66.15,59.15,76.47,76.57,36.02,60.24,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|21|1,0,60.74,62.07,49.64,75.38,30.21,57.94,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|23|1,0,52.27,62.22,75.06,44.87,30.51,56.44,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|64|1,0,71.35,67.53,76.66,76.57,39.0,66.16,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|65|1,0,59.64,61.94,84.87,45.86,37.53,59.31,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|67|1,0,60.7,46.7,85.56,77.02,38.4,53.46,True
2026-07-12T14:53:51|7211,comfort,2026-07-12T14:53:51|7211|857|1,0,59.79,61.57,84.07,17.42,30.42,56.22,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|141|1,1,79.22,64.44,85.66,77.02,37.31,73.73,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|130|1,0,72.34,45.99,77.19,76.57,38.11,66.58,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|139|1,0,74.88,59.15,77.05,76.57,35.86,69.45,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|139|2,0,66.15,59.15,76.47,76.57,36.02,64.16,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|21|1,0,60.74,62.07,49.64,75.38,30.21,57.91,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|23|1,0,52.27,62.22,75.06,44.87,30.51,52.98,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|64|1,0,71.35,67.53,76.66,76.57,39.0,68.61,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|65|1,0,59.64,61.94,84.87,45.86,37.53,59.13,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|67|1,0,60.7,46.7,85.56,77.02,38.4,60.58,True
2026-07-12T14:53:51|7211,fastest,2026-07-12T14:53:51|7211|857|1,0,59.79,61.57,84.07,17.42,30.42,56.1,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|141|1,1,79.22,64.44,85.66,77.02,37.31,72.71,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|130|1,0,72.34,45.99,77.19,76.57,38.11,68.17,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|139|1,0,74.88,59.15,77.05,76.57,35.86,70.08,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|139|2,0,66.15,59.15,76.47,76.57,36.02,68.12,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|21|1,0,60.74,62.07,49.64,75.38,30.21,63.99,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|23|1,0,52.27,62.22,75.06,44.87,30.51,49.56,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|64|1,0,71.35,67.53,76.66,76.57,39.0,70.59,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|65|1,0,59.64,61.94,84.87,45.86,37.53,53.11,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|67|1,0,60.7,46.7,85.56,77.02,38.4,66.61,True
2026-07-12T14:53:51|7211,less_transfer,2026-07-12T14:53:51|7211|857|1,0,59.79,61.57,84.07,17.42,30.42,38.67,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|141|1,1,79.22,64.44,85.66,77.02,37.31,76.3,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|130|1,0,72.34,45.99,77.19,76.57,38.11,68.52,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|139|1,0,74.88,59.15,77.05,76.57,35.86,70.31,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|139|2,0,66.15,59.15,76.47,76.57,36.02,68.29,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|21|1,0,60.74,62.07,49.64,75.38,30.21,53.47,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|23|1,0,52.27,62.22,75.06,44.87,30.51,62.1,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|64|1,0,71.35,67.53,76.66,76.57,39.0,70.73,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|65|1,0,59.64,61.94,84.87,45.86,37.53,69.22,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|67|1,0,60.7,46.7,85.56,77.02,38.4,70.53,True
2026-07-12T14:53:51|7211,less_walking,2026-07-12T14:53:51|7211|857|1,0,59.79,61.57,84.07,17.42,30.42,65.81,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|12|1,1,74.16,63.19,50.67,75.66,37.78,62.66,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|17|1,0,65.37,62.88,63.59,75.84,30.07,60.76,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|18|1,0,67.35,61.57,83.74,17.42,30.05,55.28,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|28|1,0,71.58,59.92,61.7,16.72,29.84,52.69,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|38|1,0,69.91,59.92,61.1,16.72,29.79,52.09,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|39|1,0,32.13,59.98,48.9,44.01,38.35,44.32,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|3|1,0,50.97,61.06,50.56,75.66,37.74,55.15,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|3|2,0,38.04,60.4,62.33,44.63,37.89,48.24,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|518|1,0,54.37,62.22,74.84,44.87,30.38,54.38,True
2026-07-12T14:53:52|76101,balanced,2026-07-12T14:53:52|76101|9|1,0,37.39,46.51,85.64,77.02,39.07,53.1,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|12|1,1,74.16,63.19,50.67,75.66,37.78,61.99,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|17|1,0,65.37,62.88,63.59,75.84,30.07,60.35,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|18|1,0,67.35,61.57,83.74,17.42,30.05,57.51,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|28|1,0,71.58,59.92,61.7,16.72,29.84,55.52,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|38|1,0,69.91,59.92,61.1,16.72,29.79,55.17,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|39|1,0,32.13,59.98,48.9,44.01,38.35,50.37,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|3|1,0,50.97,61.06,50.56,75.66,37.74,56.63,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|3|2,0,38.04,60.4,62.33,44.63,37.89,52.72,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|518|1,0,54.37,62.22,74.84,44.87,30.38,56.78,True
2026-07-12T14:53:52|76101,comfort,2026-07-12T14:53:52|76101|9|1,0,37.39,46.51,85.64,77.02,39.07,49.24,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|12|1,1,74.16,63.19,50.67,75.66,37.78,66.97,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|17|1,0,65.37,62.88,63.59,75.84,30.07,62.2,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|18|1,0,67.35,61.57,83.74,17.42,30.05,60.57,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|28|1,0,71.58,59.92,61.7,16.72,29.84,60.63,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|38|1,0,69.91,59.92,61.1,16.72,29.79,59.56,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|39|1,0,32.13,59.98,48.9,44.01,38.35,38.72,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|3|1,0,50.97,61.06,50.56,75.66,37.74,52.79,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|3|2,0,38.04,60.4,62.33,44.63,37.89,43.66,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|518|1,0,54.37,62.22,74.84,44.87,30.38,54.2,True
2026-07-12T14:53:52|76101,fastest,2026-07-12T14:53:52|76101|9|1,0,37.39,46.51,85.64,77.02,39.07,46.65,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|12|1,1,74.16,63.19,50.67,75.66,37.78,68.05,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|17|1,0,65.37,62.88,63.59,75.84,30.07,66.43,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|18|1,0,67.35,61.57,83.74,17.42,30.05,40.27,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|28|1,0,71.58,59.92,61.7,16.72,29.84,38.88,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|38|1,0,69.91,59.92,61.1,16.72,29.79,38.46,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|39|1,0,32.13,59.98,48.9,44.01,38.35,43.14,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|3|1,0,50.97,61.06,50.56,75.66,37.74,62.68,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|3|2,0,38.04,60.4,62.33,44.63,37.89,45.81,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|518|1,0,54.37,62.22,74.84,44.87,30.38,49.99,True
2026-07-12T14:53:52|76101,less_transfer,2026-07-12T14:53:52|76101|9|1,0,37.39,46.51,85.64,77.02,39.07,61.53,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|18|1,1,67.35,61.57,83.74,17.42,30.05,67.13,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|12|1,0,74.16,63.19,50.67,75.66,37.78,57.58,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|17|1,0,65.37,62.88,63.59,75.84,30.07,61.49,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|28|1,0,71.58,59.92,61.7,16.72,29.84,56.68,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|38|1,0,69.91,59.92,61.1,16.72,29.79,56.04,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|39|1,0,32.13,59.98,48.9,44.01,38.35,45.43,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|3|1,0,50.97,61.06,50.56,75.66,37.74,52.63,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|3|2,0,38.04,60.4,62.33,44.63,37.89,53.38,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|518|1,0,54.37,62.22,74.84,44.87,30.38,62.39,True
2026-07-12T14:53:52|76101,less_walking,2026-07-12T14:53:52|76101|9|1,0,37.39,46.51,85.64,77.02,39.07,65.95,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|107M|1,1,69.59,63.52,76.74,76.3,30.13,64.23,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|101|1,0,48.21,61.17,62.62,43.39,21.22,48.84,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|107M|2,0,44.35,61.91,48.85,75.38,30.49,51.99,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|112|2,0,36.08,60.58,47.47,43.64,30.74,44.25,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|113|2,0,55.06,62.88,63.18,75.84,30.29,57.63,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|80|1,0,64.01,60.69,75.26,45.24,37.06,58.01,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|81|1,0,45.59,62.22,74.88,44.87,30.66,51.8,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|81|2,0,35.51,63.68,75.36,76.3,30.9,53.96,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|82|1,0,66.04,59.02,49.19,44.01,37.0,54.09,True
2026-07-12T14:53:53|63031,balanced,2026-07-12T14:53:53|63031|82|2,0,42.86,59.85,61.62,44.63,37.4,49.37,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|107M|1,1,69.59,63.52,76.74,76.3,30.13,62.56,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|101|1,0,48.21,61.17,62.62,43.39,21.22,52.91,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|107M|2,0,44.35,61.91,48.85,75.38,30.49,54.87,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|112|2,0,36.08,60.58,47.47,43.64,30.74,50.36,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|113|2,0,55.06,62.88,63.18,75.84,30.29,58.49,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|80|1,0,64.01,60.69,75.26,45.24,37.06,58.54,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|81|1,0,45.59,62.22,74.88,44.87,30.66,55.24,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|81|2,0,35.51,63.68,75.36,76.3,30.9,56.49,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|82|1,0,66.04,59.02,49.19,44.01,37.0,55.8,True
2026-07-12T14:53:53|63031,comfort,2026-07-12T14:53:53|63031|82|2,0,42.86,59.85,61.62,44.63,37.4,53.17,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|107M|1,1,69.59,63.52,76.74,76.3,30.13,66.17,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|101|1,0,48.21,61.17,62.62,43.39,21.22,48.12,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|107M|2,0,44.35,61.91,48.85,75.38,30.49,48.0,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|112|2,0,36.08,60.58,47.47,43.64,30.74,40.23,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|113|2,0,55.06,62.88,63.18,75.84,30.29,55.99,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|80|1,0,64.01,60.69,75.26,45.24,37.06,60.54,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|81|1,0,45.59,62.22,74.88,44.87,30.66,48.97,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|81|2,0,35.51,63.68,75.36,76.3,30.9,45.68,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|82|1,0,66.04,59.02,49.19,44.01,37.0,58.84,True
2026-07-12T14:53:53|63031,fastest,2026-07-12T14:53:53|63031|82|2,0,42.86,59.85,61.62,44.63,37.4,46.37,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|107M|1,1,69.59,63.52,76.74,76.3,30.13,68.71,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|101|1,0,48.21,61.17,62.62,43.39,21.22,45.91,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|107M|2,0,44.35,61.91,48.85,75.38,30.49,60.33,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|112|2,0,36.08,60.58,47.47,43.64,30.74,43.03,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|113|2,0,55.06,62.88,63.18,75.84,30.29,64.15,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|80|1,0,64.01,60.69,75.26,45.24,37.06,52.81,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|81|1,0,45.59,62.22,74.88,44.87,30.66,48.09,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|81|2,0,35.51,63.68,75.36,76.3,30.9,61.2,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|82|1,0,66.04,59.02,49.19,44.01,37.0,50.37,True
2026-07-12T14:53:53|63031,less_transfer,2026-07-12T14:53:53|63031|82|2,0,42.86,59.85,61.62,44.63,37.4,46.7,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|107M|1,1,69.59,63.52,76.74,76.3,30.13,69.03,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|101|1,0,48.21,61.17,62.62,43.39,21.22,53.88,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|107M|2,0,44.35,61.91,48.85,75.38,30.49,49.8,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|112|2,0,36.08,60.58,47.47,43.64,30.74,44.79,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|113|2,0,55.06,62.88,63.18,75.84,30.29,59.24,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|80|1,0,64.01,60.69,75.26,45.24,37.06,65.04,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|81|1,0,45.59,62.22,74.88,44.87,30.66,60.68,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|81|2,0,35.51,63.68,75.36,76.3,30.9,61.62,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|82|1,0,66.04,59.02,49.19,44.01,37.0,52.1,True
2026-07-12T14:53:53|63031,less_walking,2026-07-12T14:53:53|63031|82|2,0,42.86,59.85,61.62,44.63,37.4,53.88,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|67|1,1,84.9,64.18,77.16,76.57,37.25,70.16,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|118|1,0,77.16,60.84,74.69,17.28,37.23,57.74,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|118|2,0,65.57,62.97,63.97,76.12,37.59,62.07,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|168|1,0,32.45,62.07,50.5,75.38,31.24,48.82,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|21|1,0,70.56,63.68,76.49,76.3,30.1,64.52,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|518|1,0,59.06,62.07,50.41,75.38,30.39,56.66,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|59|1,0,54.71,61.06,48.41,44.01,37.95,51.23,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|5|1,0,72.26,62.88,85.89,77.02,37.11,67.4,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|67|2,0,76.78,62.58,50.44,75.66,37.41,63.21,True
2026-07-12T14:53:53|75051,balanced,2026-07-12T14:53:53|75051|67|3,0,77.32,63.38,64.55,76.12,37.42,65.76,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|67|1,1,84.9,64.18,77.16,76.57,37.25,66.59,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|118|1,0,77.16,60.84,74.69,17.28,37.23,59.0,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|118|2,0,65.57,62.97,63.97,76.12,37.59,61.39,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|168|1,0,32.45,62.07,50.5,75.38,31.24,53.04,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|21|1,0,70.56,63.68,76.49,76.3,30.1,62.8,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|518|1,0,59.06,62.07,50.41,75.38,30.39,57.72,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|59|1,0,54.71,61.06,48.41,44.01,37.95,54.94,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|5|1,0,72.26,62.88,85.89,77.02,37.11,64.31,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|67|2,0,76.78,62.58,50.44,75.66,37.41,62.06,True
2026-07-12T14:53:53|75051,comfort,2026-07-12T14:53:53|75051|67|3,0,77.32,63.38,64.55,76.12,37.42,63.76,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|67|1,1,84.9,64.18,77.16,76.57,37.25,76.21,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|118|1,0,77.16,60.84,74.69,17.28,37.23,66.17,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|118|2,0,65.57,62.97,63.97,76.12,37.59,63.14,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|168|1,0,32.45,62.07,50.5,75.38,31.24,41.12,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|21|1,0,70.56,63.68,76.49,76.3,30.1,66.74,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|518|1,0,59.06,62.07,50.41,75.38,30.39,57.0,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|59|1,0,54.71,61.06,48.41,44.01,37.95,52.31,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|5|1,0,72.26,62.88,85.89,77.02,37.11,69.36,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|67|2,0,76.78,62.58,50.44,75.66,37.41,68.42,True
2026-07-12T14:53:53|75051,fastest,2026-07-12T14:53:53|75051|67|3,0,77.32,63.38,64.55,76.12,37.42,70.29,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|67|1,1,84.9,64.18,77.16,76.57,37.25,73.03,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|118|1,0,77.16,60.84,74.69,17.28,37.23,42.27,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|118|2,0,65.57,62.97,63.97,76.12,37.59,67.4,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|168|1,0,32.45,62.07,50.5,75.38,31.24,57.93,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|21|1,0,70.56,63.68,76.49,76.3,30.1,68.92,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|518|1,0,59.06,62.07,50.41,75.38,30.39,63.7,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|59|1,0,54.71,61.06,48.41,44.01,37.95,48.15,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|5|1,0,72.26,62.88,85.89,77.02,37.11,70.99,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|67|2,0,76.78,62.58,50.44,75.66,37.41,68.5,True
2026-07-12T14:53:53|75051,less_transfer,2026-07-12T14:53:53|75051|67|3,0,77.32,63.38,64.55,76.12,37.42,70.06,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|5|1,1,72.26,62.88,85.89,77.02,37.11,74.82,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|118|1,0,77.16,60.84,74.69,17.28,37.23,65.19,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|118|2,0,65.57,62.97,63.97,76.12,37.59,62.5,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|168|1,0,32.45,62.07,50.5,75.38,31.24,48.34,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|21|1,0,70.56,63.68,76.49,76.3,30.1,69.11,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|518|1,0,59.06,62.07,50.41,75.38,30.39,53.54,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|59|1,0,54.71,61.06,48.41,44.01,37.95,49.79,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|67|1,0,84.9,64.18,77.16,76.57,37.25,73.11,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|67|2,0,76.78,62.58,50.44,75.66,37.41,57.88,True
2026-07-12T14:53:53|75051,less_walking,2026-07-12T14:53:53|75051|67|3,0,77.32,63.38,64.55,76.12,37.42,65.18,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|141|1,1,63.91,63.64,76.23,76.57,37.66,63.65,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|131|1,0,42.02,62.14,83.5,17.64,38.39,49.07,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|166|1,0,43.92,60.58,49.03,43.64,30.78,46.84,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|21|1,0,32.62,62.88,63.83,75.84,31.11,51.12,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|56|1,0,66.51,62.07,49.98,75.38,30.08,58.79,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|57|1,0,31.76,62.55,47.63,44.01,39.06,44.77,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|851|1,0,74.43,63.03,84.93,45.49,30.03,62.16,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|851|2,0,49.8,59.92,60.59,16.72,30.32,46.06,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|980|1,0,62.57,36.9,47.3,16.58,36.43,43.04,True
2026-07-12T14:53:54|50038,balanced,2026-07-12T14:53:54|50038|980|2,0,59.34,60.88,85.01,77.02,36.49,62.8,True
2026-07-12T14:53:54|50038,comfort,2026-07-12T14:53:54|50038|141|1,1,63.91,63.64,76.23,76.57,37.66,62.48,True
