candidate_group_id,route_id,llm_label_count,llm_seed_count,llm_time_score,llm_time_score_std,llm_comfort_score,llm_comfort_score_std,llm_walk_score,llm_walk_score_std,llm_transfer_score,llm_transfer_score_std,llm_reliability_score,llm_reliability_score_std,llm_score_std_mean,llm_label_confidence,llm_reason_sample
backend_graph_od_00778_47009_17179,"graph_(703, 216, 130)_47009_17179_4",3,3,30.0,4.714,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.5186,0.6869,ride time 124min长，2次换乘，服务间隔11.8min稍长，步行8min | 长乘车时间124分钟，2次换乘，步行8分钟，数据有降级 | 与上一条类似，服务频率略低11.792分钟
backend_graph_od_00778_47009_17179,"graph_(703, 216, 221)_47009_17179_2",3,3,50.0,4.714,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.5186,0.6869,ride time 66min中等，2次换乘，服务间隔10.3min一般，步行8min | 乘车时间66分钟较短，2次换乘，步行8分钟，数据有降级 | 乘车时间66分钟较短，但仍有2次换乘
backend_graph_od_00778_47009_17179,"graph_(703, 732, 15)_47009_17179_7",3,3,55.0,4.0825,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.3923,0.6886,ride time 64min中等，2次换乘，服务间隔11.7min稍长，步行8min | 乘车时间64分钟较短，2次换乘，步行8分钟，数据有降级 | 乘车时间64分钟，服务频率11.667分钟
backend_graph_od_00778_47009_17179,"graph_(703, 732, 16)_47009_17179_8",3,3,55.0,4.0825,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.3923,0.6886,ride time 64min中等，2次换乘，服务间隔12.4min较长，步行8min | 乘车时间64分钟较短，2次换乘，步行8分钟，数据有降级 | 乘车时间64分钟，服务频率12.375分钟略高
backend_graph_od_00778_47009_17179,"graph_(703, 732, 17)_47009_17179_9",3,3,55.0,4.0825,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.3923,0.6886,ride time 64min中等，2次换乘，服务间隔11.5min稍长，步行8min | 乘车时间64分钟较短，2次换乘，步行8分钟，数据有降级 | 乘车时间64分钟，服务频率11.542分钟
backend_graph_od_00778_47009_17179,"graph_(703, 732, 211)_47009_17179_5",3,3,55.0,4.0825,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.3923,0.6886,ride time 64min中等，2次换乘，服务间隔10.3min一般，步行8min | 乘车时间64分钟较短，2次换乘，步行8分钟，数据有降级 | 乘车时间64分钟，服务频率10.292分钟较好
backend_graph_od_00778_47009_17179,"graph_(703, 732, 221)_47009_17179_6",3,3,60.0,4.0825,70.0,0.0,80.0,0.0,40.0,8.165,70.0,4.714,3.3923,0.6886,ride time 60min较短，2次换乘，服务间隔11.25min稍长，步行8min | 乘车时间60分钟最短，2次换乘，步行8分钟，数据有降级 | 乘车时间60分钟最短之一，服务频率11.25分钟
backend_graph_od_00778_47009_17179,"graph_(725, 211)_47009_17179_0",3,3,40.0,8.165,70.0,0.0,85.0,0.0,70.0,4.714,70.0,4.714,3.5186,0.6869,eta 43min长，ride time 86min中等，1次换乘，步行6min | 1次换乘，步行6分钟较短，但ETA最长43分钟，数据有降级 | 1次换乘，步行6分钟，但ETA43分钟最长，服务频率9.688分钟较好
backend_graph_od_00778_47009_17179,"graph_(727, 211)_47009_17179_1",3,3,45.0,6.2361,70.0,0.0,85.0,0.0,70.0,4.714,65.0,4.714,3.1328,0.692,eta 30min较长，ride time 86min中等，1次换乘，步行6min，数据较旧 | 1次换乘，步行6分钟较短，但ETA较长30分钟，数据有降级且较旧 | 1次换乘，步行6分钟较短，但ETA30分钟较长，数据较旧96218秒
backend_graph_od_00779_85091_65191,"graph_(54, 25)_85091_65191_1",3,3,85.0,4.714,70.0,4.714,90.0,0.0,80.0,0.0,70.0,4.0825,2.7021,0.7294,短ETA和骑行时间，低频间隔，1次换乘，步行短，数据新鲜但部分降级 | 短ETA和骑行时间，低服务间隔，1次换乘，步行短，但部分字段降级 | 短ETA和骑行时间，低服务间隔，1次换乘，中等负载和拥堵
backend_graph_od_00779_85091_65191,"graph_(54, 329)_85091_65191_2",3,3,80.0,4.714,70.0,4.714,90.0,0.0,80.0,0.0,70.0,4.0825,2.7021,0.7294,骑行时间稍长，其他与route1类似 | 骑行时间稍长，服务频率略高，其他与1相似 | 稍长骑行时间，更低服务间隔，其余相同
backend_graph_od_00779_85091_65191,"graph_(54, 360)_85091_65191_0",3,3,60.0,2.357,70.0,4.714,90.0,0.0,80.0,0.0,70.0,4.0825,2.2307,0.7359,骑行时间最长，其他中等 | 骑行时间最长84分钟，服务频率中等，其他相同 | 长骑行时间84分钟，服务间隔中等
backend_graph_od_00779_85091_65191,"graph_(54, 363, 49)_85091_65191_48",3,3,50.0,0.0,70.0,4.714,80.0,0.0,60.0,0.0,70.0,4.0825,1.7593,0.7424,2次换乘，步行较长，骑行时间最长 | 2次换乘，步行更长，骑行时间最长85分钟 | 最长骑行时间，2次换乘，更长步行
backend_graph_od_00779_85091_65191,"graph_(54, 667)_85091_65191_4",3,3,82.0,4.714,70.0,4.714,90.0,0.0,80.0,0.0,70.0,4.0825,2.7021,0.7294,骑行时间较短，频率较好 | 骑行时间62分钟，服务频率10.25分钟，其他良好 | 短骑行时间62分钟，服务间隔好
backend_graph_od_00779_85091_65191,"graph_(54, 676)_85091_65191_3",3,3,82.0,4.714,70.0,4.714,90.0,0.0,80.0,0.0,70.0,4.0825,2.7021,0.7294,与route5类似，频率稍高 | 骑行时间62分钟，服务频率11.56分钟，略高于4 | 短骑行时间62分钟，服务间隔稍高
backend_graph_od_00779_85091_65191,"graph_(72, 25)_85091_65191_6",3,3,60.0,2.357,75.0,4.0825,90.0,0.0,80.0,0.0,70.0,4.0825,2.1044,0.7376,ETA较长，骑行时间短，负载高，频率低 | ETA较长27分钟，但骑行时间短50分钟，负载低，服务间隔大 | 高ETA但短骑行时间，低负载，高服务间隔
backend_graph_od_00779_85091_65191,"graph_(72, 329)_85091_65191_7",3,3,55.0,2.357,75.0,4.0825,90.0,0.0,80.0,0.0,70.0,4.0825,2.1044,0.7376,ETA长，骑行时间稍长，频率低 | ETA长，骑行时间56分钟，服务间隔20.25分钟 | 高ETA，稍长骑行时间，低负载
backend_graph_od_00779_85091_65191,"graph_(72, 360)_85091_65191_5",3,3,45.0,2.357,75.0,6.2361,90.0,0.0,80.0,0.0,70.0,4.0825,2.5351,0.7317,ETA长，骑行时间最长，拥堵较低 | ETA长，骑行时间76分钟，拥堵分数50略低 | 高ETA，长骑行时间，低拥堵分
backend_graph_od_00779_85091_65191,"graph_(72, 676)_85091_65191_8",3,3,58.0,1.8856,75.0,4.0825,90.0,0.0,80.0,0.0,70.0,4.0825,2.0101,0.7389,ETA长，骑行时间中等，频率低 | ETA长，骑行时间54分钟，服务间隔20.94分钟 | 高ETA，中等骑行时间，低负载
backend_graph_od_00780_47009_52009,"graph_(703, 737, 667)_47009_52009_10",3,3,70.0,7.0711,70.0,0.0,80.0,0.0,60.0,0.0,70.0,0.0,1.4142,0.7309,ETA较长2次换乘步行稍多频率一般 | ETA稍长，2次换乘，步行稍长，数据较新但部分字段降级 | 较长ETA和骑行时间，2次换乘，步行稍长，数据较新但部分退化
backend_graph_od_00780_47009_52009,"graph_(725, 103)_47009_52009_2",3,3,30.0,4.714,70.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6717,ETA最长乘车时间长频率低 | ETA很长，骑行时间长，1次换乘，步行短，数据较新 | 高ETA和骑行时间，数据较新，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(725, 108)_47009_52009_1",3,3,35.0,4.714,70.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6717,ETA最长乘车时间较长频率一般 | ETA很长，骑行时间中等，1次换乘，步行短，数据较新 | 高ETA，骑行时间中等，数据较新，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(725, 111)_47009_52009_3",3,3,30.0,6.2361,75.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,1.2472,0.668,ETA最长乘车时间较长频率稍高 | ETA很长，骑行时间较长，1次换乘，步行短，数据较新 | 高ETA，骑行时间较长，数据较新，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(725, 136)_47009_52009_0",3,3,40.0,4.714,75.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.6717,ETA最长但乘车时间短频率一般 | ETA很长，骑行时间较短，1次换乘，步行短，数据较新 | 高ETA但骑行时间短，数据较新，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(727, 103)_47009_52009_6",3,3,40.0,4.714,70.0,0.0,90.0,0.0,80.0,0.0,60.0,4.714,1.8856,0.644,ETA很长乘车时间长数据较旧频率低 | ETA和骑行时间很长，1次换乘，步行短，数据较旧 | 高ETA和骑行时间，数据陈旧，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(727, 108)_47009_52009_5",3,3,45.0,4.0825,70.0,0.0,90.0,0.0,80.0,0.0,60.0,4.714,1.7593,0.6456,ETA很长乘车时间较长数据较旧频率低 | ETA长，骑行时间中等，1次换乘，步行短，数据较旧 | 高ETA，骑行时间中等，数据陈旧，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(727, 111)_47009_52009_7",3,3,45.0,4.714,75.0,0.0,90.0,0.0,80.0,0.0,60.0,4.714,1.8856,0.644,ETA很长乘车时间较长数据较旧频率稍高 | ETA长，骑行时间较长，1次换乘，步行短，数据较旧 | 高ETA，骑行时间较长，数据陈旧，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(727, 136)_47009_52009_4",3,3,50.0,2.357,75.0,0.0,90.0,0.0,80.0,0.0,60.0,4.714,1.4142,0.6497,ETA很长但乘车时间短数据较旧频率一般 | ETA长，骑行时间较短，1次换乘，步行短，数据较旧 | 高ETA但骑行时间短，数据陈旧，1次换乘，步行短
backend_graph_od_00780_47009_52009,"graph_(737, 667)_47009_52009_8",3,3,85.0,4.714,70.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.7864,ETA短乘车时间短步行少1次换乘频率高 | 最短ETA和骑行时间，1次换乘，步行短，数据较新但部分字段降级 | 短ETA和骑行时间，低服务间隔，1次换乘，步行短，数据较新但部分退化
backend_graph_od_00781_46009_44539,"graph_(148, 191, 757)_46009_44539_11",3,3,30.0,4.714,65.0,2.357,80.0,0.0,50.0,4.714,60.0,2.357,2.8284,0.6327,2次换乘，ETA长，步行稍远，数据部分降级，可靠性较低 | ETA长，乘车时间长，步行较长，2次换乘，数据有降级 | 2次换乘，ETA长，步行稍长，数据部分降级，监测分高但完整性低
backend_graph_od_00781_46009_44539,"graph_(191, 757)_46009_44539_0",3,3,70.0,2.357,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.7373,ETA短，乘车时间中等，步行短，1次换乘，数据较新鲜但部分字段降级 | ETA短，乘车时间较长，步行短，1次换乘，数据较新 | ETA短，乘车时间较长，步行短，1次换乘，数据较新鲜但部分字段降级
backend_graph_od_00781_46009_44539,"graph_(191, 758)_46009_44539_1",3,3,68.0,2.357,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,0.9428,0.7373,类似上一条，但发车间隔稍长，时间评分略低 | ETA短，乘车时间长，步行短，1次换乘，频率稍低 | 与上条类似，服务频率稍低，其他相同
backend_graph_od_00781_46009_44539,"graph_(216, 757)_46009_44539_3",3,3,85.0,3.2998,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.1314,0.7347,乘车时间短，ETA中等，发车间隔短，数据较新鲜 | ETA较短，乘车时间短，步行短，1次换乘，频率高 | 乘车时间最短，ETA较短，服务频率高，数据新鲜
backend_graph_od_00781_46009_44539,"graph_(216, 758)_46009_44539_4",3,3,83.0,3.2998,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.1314,0.7347,乘车时间短，发车间隔稍长于上一条，其他类似 | ETA较短，乘车时间短，步行短，1次换乘，频率较高 | 乘车时间短，服务频率稍低，其他与上条类似
backend_graph_od_00781_46009_44539,"graph_(216, 759)_46009_44539_2",3,3,20.0,4.714,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.4142,0.6984,乘车时间极长170分钟，时间评分很低 | ETA较短但乘车时间极长，步行短，1次换乘 | 乘车时间极长，ETA中等，服务频率高但时间差
backend_graph_od_00781_46009_44539,"graph_(732, 757)_46009_44539_5",3,3,60.0,4.714,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.4142,0.6984,ETA很长35.73分钟，但乘车时间短，发车间隔中等 | ETA长，乘车时间短，步行短，1次换乘 | 乘车时间短但ETA很长，服务频率中等
backend_graph_od_00781_46009_44539,"graph_(732, 758)_46009_44539_6",3,3,58.0,4.714,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.4142,0.6984,ETA长，发车间隔稍长于上一条，其他类似 | ETA长，乘车时间短，步行短，1次换乘，频率稍低 | 与上条类似，服务频率稍低
backend_graph_od_00781_46009_44539,"graph_(732, 759)_46009_44539_7",3,3,15.0,4.714,70.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.4142,0.6984,ETA长且乘车时间极长172分钟，时间评分最低 | ETA长，乘车时间极长，步行短，1次换乘 | 乘车时间极长，ETA长，服务频率中等
backend_graph_od_00781_46009_44539,"graph_(734, 757)_46009_44539_8",3,3,82.0,4.1899,70.0,2.357,90.0,0.0,80.0,0.0,65.0,0.0,1.3094,0.6998,乘车时间短，但ETA稍长，数据新鲜度较差，发车间隔长 | ETA短，乘车时间短，步行短，1次换乘，数据较旧 | 乘车时间短，ETA短，但数据较旧，服务频率较低
backend_graph_od_00782_8057_10169,"graph_(159, 56)_8057_10169_8",3,3,55.0,8.165,65.0,5.5578,90.0,0.0,80.0,0.0,70.0,0.0,2.7445,0.7129,ETA很长，乘车时间短，负载低，频率低，一次换乘 | ETA很高但乘车时间短，负载低，发车间隔大 | ETA很长但乘车时间短，负载高，一次换乘，发车间隔大
backend_graph_od_00782_8057_10169,"graph_(17, 56)_8057_10169_0",3,3,72.0,3.3993,65.0,5.5578,90.0,0.0,80.0,0.0,70.0,0.0,1.7914,0.7258,ETA稍长，乘车时间短，负载低，一次换乘 | ETA稍高但乘车时间短，负载低，拥堵中等 | ETA稍长，乘车时间短，负载高，一次换乘
backend_graph_od_00782_8057_10169,"graph_(17, 61, 59)_8057_10169_24",3,3,60.0,4.0825,65.0,5.5578,80.0,0.0,60.0,0.0,70.0,0.0,1.9281,0.724,两次换乘，步行稍长，ETA较长，乘车时间短 | 换乘2次，步行稍长，ETA高，乘车时间短 | 两次换乘，步行稍长，ETA较长，负载高
backend_graph_od_00782_8057_10169,"graph_(31, 235)_8057_10169_2",3,3,50.0,4.714,58.0,2.0548,90.0,0.0,80.0,0.0,70.0,0.0,1.3538,0.7317,ETA较长，乘车时间长，一次换乘，频率一般 | ETA高，乘车时间长，发车间隔大，换乘1次 | ETA较长，乘车时间长，一次换乘，负载中等
backend_graph_od_00782_8057_10169,"graph_(31, 236)_8057_10169_3",3,3,52.0,4.714,58.0,2.0548,90.0,0.0,80.0,0.0,70.0,0.0,1.3538,0.7317,ETA较长，乘车时间长，频率稍好，一次换乘 | 与上类似但发车间隔稍好 | 与上类似但发车间隔更短
backend_graph_od_00782_8057_10169,"graph_(31, 57)_8057_10169_1",3,3,60.0,5.6569,60.0,0.9428,90.0,0.0,80.0,0.0,70.0,0.0,1.3199,0.7322,ETA较长，乘车时间中等，拥堵较低，一次换乘 | ETA高但乘车时间中等，拥堵较低，发车间隔大 | 乘车时间中等，ETA较长，一次换乘，负载中等
backend_graph_od_00782_8057_10169,"graph_(61, 235)_8057_10169_6",3,3,65.0,4.0825,55.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.2879,0.7326,ETA短但乘车时间长，一次换乘，步行短，数据有降级 | ETA低但乘车时间长，换乘1次，步行短，数据有降级 | ETA短但乘车时间长，负载中等，步行短，一次换乘，数据较新但部分退化
backend_graph_od_00782_8057_10169,"graph_(61, 236)_8057_10169_7",3,3,66.0,4.1096,55.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.2933,0.7325,ETA短，乘车时间长，频率稍高，一次换乘 | 与上类似但发车间隔略短，时间稍好 | 与上类似但发车间隔更短，时间略优
backend_graph_od_00782_8057_10169,"graph_(61, 59)_8057_10169_4",3,3,78.0,4.1899,58.0,2.0548,90.0,0.0,80.0,0.0,70.0,0.0,1.2489,0.7331,ETA短，乘车时间较短，一次换乘，步行短 | 乘车时间短，ETA低，换乘1次，步行短，拥堵中等 | 乘车时间短，ETA短，一次换乘，负载中等
backend_graph_od_00782_8057_10169,"graph_(61, 60)_8057_10169_5",3,3,79.0,4.1899,55.0,2.357,90.0,0.0,80.0,0.0,70.0,0.0,1.3094,0.7323,ETA短，乘车时间短，频率较好，一次换乘 | 乘车时间短，发车间隔较好，其他与上类似 | 乘车时间短，发车间隔较短，时间评分略高
backend_graph_od_00783_44259_76191,"graph_(200, 192, 162)_44259_76191_4",3,3,30.0,4.714,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,2.8284,0.6644,高负载低历史流量 ride时间长 2次换乘 数据有退化 | 长乘车时间214分钟，2次换乘，服务频率中等，数据有退化 | 2次换乘，乘车时间长214分钟，服务频率中等，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(200, 192, 163)_44259_76191_5",3,3,30.0,4.714,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,2.8284,0.6644,与上类似 服务间隔稍大 其他相同 | 长乘车时间214分钟，2次换乘，服务频率较低，数据有退化 | 2次换乘，乘车时间长214分钟，服务频率较低，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(200, 217, 162)_44259_76191_6",3,3,50.0,6.2361,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,3.1328,0.6605,ride时间较短 服务频率较高 其他相同 | 乘车时间152分钟，2次换乘，服务频率较高，数据有退化 | 2次换乘，乘车时间152分钟，服务频率较高，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(200, 217, 163)_44259_76191_7",3,3,50.0,6.2361,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,3.1328,0.6605,ride时间较短 服务间隔稍大 其他相同 | 乘车时间152分钟，2次换乘，服务频率中等，数据有退化 | 2次换乘，乘车时间152分钟，服务频率中等，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(200, 722, 162)_44259_76191_2",3,3,70.0,6.2361,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,3.1328,0.6605,ride时间短 服务频率高 2次换乘 数据有退化 | 乘车时间75分钟，2次换乘，服务频率较高，数据有退化 | 2次换乘，乘车时间75分钟，服务频率较高，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(200, 722, 163)_44259_76191_3",3,3,70.0,6.2361,70.0,0.0,80.0,0.0,30.0,4.714,60.0,4.714,3.1328,0.6605,ride时间短 服务间隔稍大 其他相同 | 乘车时间75分钟，2次换乘，服务频率中等，数据有退化 | 2次换乘，乘车时间75分钟，服务频率中等，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(201, 722, 162)_44259_76191_8",3,3,60.0,4.714,70.0,0.0,80.0,0.0,30.0,4.714,55.0,2.357,2.357,0.6065,eta较长 服务间隔大 2次换乘 数据有退化 | 乘车时间75分钟，但ETA较长24分钟，2次换乘，服务频率低 | 2次换乘，ETA较长24分钟，乘车时间75分钟，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(201, 722, 163)_44259_76191_9",3,3,60.0,4.714,70.0,0.0,80.0,0.0,30.0,4.714,55.0,2.357,2.357,0.6065,与上类似 服务间隔更大 其他相同 | 乘车时间75分钟，但ETA较长24分钟，2次换乘，服务频率低 | 2次换乘，ETA较长24分钟，乘车时间75分钟，数据部分降级
backend_graph_od_00783_44259_76191,"graph_(722, 162)_44259_76191_0",3,3,70.0,2.357,60.0,4.714,90.0,0.0,60.0,4.714,50.0,4.714,3.2998,0.5957,1次换乘 步行少 ride短 但eta退化 负载较低 完整性低 | 1次换乘，乘车时间72分钟，步行少，但数据退化多且负载较低 | 1次换乘，乘车时间72分钟，步行少，但数据降级多，负荷较低
backend_graph_od_00783_44259_76191,"graph_(722, 163)_44259_76191_1",3,3,70.0,2.357,60.0,4.714,90.0,0.0,60.0,4.714,50.0,4.714,3.2998,0.5957,与上类似 服务间隔稍大 其他相同 | 1次换乘，乘车时间72分钟，步行少，但数据退化多且负载较低 | 1次换乘，乘车时间72分钟，步行少，但数据降级多，负荷较低
backend_graph_od_00784_46109_47009,"graph_(146, 173, 718)_46109_47009_12",3,3,40.0,10.274,50.0,16.9967,70.0,6.2361,30.0,4.714,60.0,4.714,8.587,0.5073,2次换乘，步行8min，ride time 19min，负载高，数据较旧 | ETA高且两次换乘，步行较长，负载高，数据较旧 | ride time 19min短，eta 40.27min长，2次换乘，步行8min长，负载100高，历史流量45，拥堵60，数据较旧，有降级字段
backend_graph_od_00784_46109_47009,"graph_(146, 706)_46109_47009_2",3,3,20.0,0.0,50.0,16.9967,80.0,6.2361,60.0,4.714,60.0,4.714,6.5322,0.5736,ride time 76min太长，ETA 40min，负载高，数据较旧 | ETA高且乘车时间长，负载高，步行短，一次换乘，数据较旧 | ride time 76min长，eta 40.27min长，1次换乘，负载100高，历史流量45，拥堵60，数据较旧，有降级字段
backend_graph_od_00784_46109_47009,"graph_(146, 718)_46109_47009_1",3,3,60.0,10.8012,50.0,16.9967,80.0,6.2361,60.0,4.714,60.0,4.714,8.6924,0.5483,ride time 19min较短但ETA 40min，负载高，数据较旧 | ETA高但乘车时间短，负载高，步行短，一次换乘，数据较旧 | ride time 19min短，eta 40.27min长，1次换乘，负载100高，历史流量45，拥堵60，数据较旧，有降级字段
backend_graph_od_00784_46109_47009,"graph_(173, 706)_46109_47009_4",3,3,20.0,0.0,50.0,16.9967,80.0,6.2361,60.0,4.714,60.0,4.714,6.5322,0.5736,ride time 82min太长，ETA 36min，负载高，数据较旧 | ETA高且乘车时间长，负载高，步行短，一次换乘，数据较旧 | ride time 82min长，eta 36.18min长，1次换乘，负载100高，历史流量45，拥堵60，数据较旧，有降级字段
backend_graph_od_00784_46109_47009,"graph_(173, 718)_46109_47009_3",3,3,60.0,10.8012,50.0,16.9967,80.0,6.2361,60.0,4.714,55.0,6.2361,8.9968,0.5308,ride time 16min短但ETA 36min，负载高，数据退化多 | ETA高但乘车时间短，负载高，步行短，一次换乘，数据降级多 | ride time 16min短，eta 36.18min长，1次换乘，负载100高，历史流量45，拥堵60，数据较旧，有降级字段和默认速度带
backend_graph_od_00784_46109_47009,"graph_(175, 706)_46109_47009_6",3,3,30.0,7.0711,70.0,4.714,80.0,6.2361,60.0,4.714,70.0,2.357,5.0185,0.6671,ride time 76min太长，1次换乘，步行6min，数据较新但部分退化 | ETA低但乘车时间长，负载中等，步行短，一次换乘，数据较新但有降级 | ride time 76min长，eta 0.28min短，1次换乘，负载70，历史流量45，拥堵60，数据较新，有降级字段
backend_graph_od_00784_46109_47009,"graph_(175, 718)_46109_47009_5",3,3,70.0,0.0,70.0,4.714,80.0,6.2361,60.0,4.714,60.0,4.714,4.0756,0.6332,ride time 19min较短，1次换乘，步行6min，但数据退化较多 | ETA低且乘车时间短，负载中等，步行短，一次换乘，数据降级较多 | ride time 19min短，eta 0.28min短，1次换乘，负载70，历史流量45，拥堵60，数据较新，有降级字段和默认速度带
backend_graph_od_00784_46109_47009,"graph_(718, 704)_46109_47009_7",3,3,75.0,2.357,70.0,14.3372,80.0,6.2361,60.0,4.714,70.0,2.357,6.0003,0.6393,ride time 17min短，1次换乘，步行6min，负载低，数据较新 | ETA稍高但乘车时间短，负载低，步行短，一次换乘，数据较新 | ride time 17min短，eta 3.37min中等，1次换乘，负载35低，历史流量45，拥堵60，数据较新，有降级字段
backend_graph_od_00784_46109_47009,"graph_(718, 706)_46109_47009_8",3,3,75.0,2.357,70.0,14.3372,80.0,6.2361,60.0,4.714,70.0,2.357,6.0003,0.6393,ride time 17min短，1次换乘，步行6min，负载低，数据较新 | ETA稍高但乘车时间短，负载低，步行短，一次换乘，数据较新 | ride time 17min短，eta 3.37min中等，1次换乘，负载35低，历史流量45，拥堵60，数据较新，有降级字段
backend_graph_od_00784_46109_47009,"graph_(718,)_46109_47009_0",3,3,85.0,2.357,60.0,14.7196,90.0,4.714,100.0,0.0,60.0,4.714,5.3009,0.7086,直达，ride time 16min最短，步行4min最短，但数据退化较多 | ETA稍高但乘车时间短，负载低，步行短，直达，数据降级较多 | 直达，ride time 16min短，eta 3.37min中等，步行4min短，负载35低，历史流量45，拥堵60，有降级字段和默认速度带
backend_graph_od_00785_40019_17179,"graph_(157, 253)_40019_17179_0",3,3,50.0,12.4722,65.0,0.0,90.0,0.0,70.0,8.165,60.0,4.0825,4.9439,0.6681,"ride time 120min, 1 transfer, shorter walk, degraded data | ride time 120min，频率11.6min，1次换乘，步行6min较短，数据退化且速度带默认 | ride time 120min, 1 transfer, walk 6min shorter, load 100, monitored, degraded route_speed_band"
backend_graph_od_00785_40019_17179,"graph_(77, 1, 253)_40019_17179_5",3,3,40.0,12.4722,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,6.2657,0.6506,"ride time 134min, 2 transfers, moderate frequency | ride time 134min较长，频率11.4min一般，2次换乘，步行8min，数据有退化 | ride time 134min long, 2 transfers, walk 8min, load 100, monitored, freshness 24191s"
backend_graph_od_00785_40019_17179,"graph_(77, 107, 15)_40019_17179_7",3,3,30.0,13.1233,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,6.3959,0.6489,"ride time 150min, 2 transfers, higher congestion | ride time 150min更长，频率12.1min，2次换乘，步行8min，数据退化 | ride time 150min longest, 2 transfers, walk 8min, load 100, monitored"
backend_graph_od_00785_40019_17179,"graph_(77, 107, 16)_40019_17179_8",3,3,30.0,13.1233,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,6.3959,0.6489,"ride time 150min, 2 transfers, higher congestion | ride time 150min，频率12.8min较疏，2次换乘，步行8min，数据退化 | ride time 150min, 2 transfers, walk 8min, load 100, monitored"
backend_graph_od_00785_40019_17179,"graph_(77, 107, 209)_40019_17179_9",3,3,30.0,10.8012,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,5.9315,0.655,"ride time 154min, 2 transfers, moderate congestion | ride time 154min最长，频率12.0min，2次换乘，步行8min，数据退化 | ride time 154min longest, 2 transfers, walk 8min, load 100, monitored"
backend_graph_od_00785_40019_17179,"graph_(77, 107, 253)_40019_17179_6",3,3,45.0,12.4722,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,6.2657,0.6506,"ride time 124min, 2 transfers, higher congestion | ride time 124min较短，频率11.6min，2次换乘，步行8min，数据退化 | ride time 124min, 2 transfers, walk 8min, load 100, monitored"
backend_graph_od_00785_40019_17179,"graph_(77, 437, 212)_40019_17179_4",3,3,40.0,12.4722,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,6.2657,0.6506,"ride time 132min, 2 transfers, moderate congestion | ride time 132min，频率13.7min最疏，2次换乘，步行8min，数据退化 | ride time 132min, 2 transfers, walk 8min, load 100, monitored"
backend_graph_od_00785_40019_17179,"graph_(77, 494, 212)_40019_17179_1",3,3,70.0,8.4984,70.0,0.0,80.0,0.0,30.0,14.1421,70.0,4.714,5.4709,0.6611,"ride time 70min, 2 transfers, moderate congestion | ride time 70min较短，频率12.8min，2次换乘，步行8min，数据退化 | ride time 70min shorter, 2 transfers, walk 8min, load 100, monitored"
